venue_id_a,venue_id_b,duration_minutes,time_source
2088,6140,3.4,osrm
2088,6627,4.8,osrm
2088,7222,3.7,osrm
2088,13788,7.0,osrm
6140,6627,5.4,osrm
6140,7222,5.0,osrm
6140,13788,5.5,osrm
6627,7222,4.0,osrm
6627,13788,8.4,osrm
7222,13788,8.3,osrm
457,458,6.7,osrm
457,783,7.2,osrm
457,3415,8.4,osrm
457,7178,4.8,osrm
457,12260,5.6,osrm
457,13290,4.7,osrm
457,20637,7.1,osrm
457,21620,4.5,osrm
457,21938,12.2,osrm
457,26183,4.3,osrm
457,30750,4.9,osrm
457,48485,5.0,osrm
457,61170,5.6,osrm
458,783,7.9,osrm
458,3415,3.5,osrm
458,7178,4.6,osrm
458,12260,3.2,osrm
458,13290,5.5,osrm
458,20637,3.2,osrm
458,21620,5.3,osrm
458,21938,7.3,osrm
458,26183,6.4,osrm
458,30750,5.5,osrm
458,48485,3.9,osrm
458,61170,3.3,osrm
783,3415,9.4,osrm
783,7178,8.1,osrm
783,12260,8.9,osrm
783,13290,8.0,osrm
783,20637,10.4,osrm
783,21620,4.7,osrm
783,21938,11.9,osrm
783,26183,6.3,osrm
783,30750,4.9,osrm
783,48485,9.8,osrm
783,61170,8.9,osrm
3415,7178,6.2,osrm
3415,12260,4.8,osrm
3415,13290,6.8,osrm
3415,20637,4.8,osrm
3415,21620,3.4,osrm
3415,21938,4.5,osrm
3415,26183,5.0,osrm
3415,30750,3.7,osrm
3415,48485,2.7,osrm
3415,61170,4.8,osrm
7178,12260,2.7,osrm
7178,13290,1.7,osrm
7178,20637,4.2,osrm
7178,21620,3.2,osrm
7178,21938,10.3,osrm
7178,26183,2.9,osrm
7178,30750,3.5,osrm
7178,48485,5.2,osrm
7178,61170,2.7,osrm
12260,13290,2.3,osrm
12260,20637,3.8,osrm
12260,21620,3.7,osrm
12260,21938,9.9,osrm
12260,26183,3.5,osrm
12260,30750,4.1,osrm
12260,48485,5.8,osrm
12260,61170,2.3,osrm
13290,20637,5.1,osrm
13290,21620,3.2,osrm
13290,21938,11.2,osrm
13290,26183,3.0,osrm
13290,30750,3.6,osrm
13290,48485,6.4,osrm
13290,61170,3.6,osrm
20637,21620,5.0,osrm
20637,21938,9.2,osrm
20637,26183,4.8,osrm
20637,30750,5.4,osrm
20637,48485,5.7,osrm
20637,61170,1.3,osrm
21620,21938,8.3,osrm
21620,26183,2.7,osrm
21620,30750,0.7,osrm
21620,48485,6.1,osrm
21620,61170,5.3,osrm
21938,26183,8.4,osrm
21938,30750,7.1,osrm
21938,48485,6.0,osrm
21938,61170,8.1,osrm
26183,30750,3.8,osrm
26183,48485,4.9,osrm
26183,61170,4.5,osrm
30750,48485,8.3,osrm
30750,61170,7.4,osrm
48485,61170,6.0,osrm
6034,13655,11.3,osrm
708,829,1.1,osrm
708,833,1.1,osrm
708,1005,3.8,osrm
708,8564,3.0,osrm
708,12802,7.8,osrm
708,27507,1.1,osrm
708,31626,6.4,osrm
708,46880,4.0,osrm
708,62694,5.6,osrm
708,72954,5.2,osrm
829,833,2.4,osrm
829,1005,5.1,osrm
829,8564,4.3,osrm
829,12802,7.6,osrm
829,27507,0.0,osrm
829,31626,5.8,osrm
829,46880,5.1,osrm
829,62694,5.1,osrm
829,72954,4.6,osrm
833,1005,5.5,osrm
833,8564,4.7,osrm
833,12802,8.0,osrm
833,27507,1.0,osrm
833,31626,6.3,osrm
833,46880,5.6,osrm
833,62694,5.5,osrm
833,72954,5.1,osrm
1005,8564,0.8,osrm
1005,12802,8.7,osrm
1005,27507,5.9,osrm
1005,31626,6.9,osrm
1005,46880,4.9,osrm
1005,62694,7.9,osrm
1005,72954,7.4,osrm
8564,12802,7.9,osrm
8564,27507,5.1,osrm
8564,31626,6.1,osrm
8564,46880,4.1,osrm
8564,62694,6.5,osrm
8564,72954,6.1,osrm
11945,12867,3.2,osrm
11945,17394,5.0,osrm
11945,26748,8.6,osrm
11945,43780,3.4,osrm
11945,67516,5.6,osrm
11945,73162,6.0,osrm
12802,27507,3.5,osrm
12802,31626,2.7,osrm
12802,46880,3.3,osrm
12802,62694,1.9,osrm
12802,72954,1.5,osrm
12867,17394,2.5,osrm
12867,26748,7.9,osrm
12867,43780,1.6,osrm
12867,67516,4.9,osrm
12867,73162,9.9,osrm
17394,26748,10.8,osrm
17394,43780,5.5,osrm
17394,67516,5.5,osrm
17394,73162,13.8,osrm
26748,43780,13.1,osrm
26748,67516,10.8,osrm
26748,73162,12.8,osrm
27507,31626,5.8,osrm
27507,46880,5.1,osrm
27507,62694,5.0,osrm
27507,72954,4.6,osrm
31626,46880,4.2,osrm
31626,62694,3.0,osrm
31626,72954,2.6,osrm
43780,67516,6.1,osrm
43780,73162,11.1,osrm
46880,62694,3.3,osrm
46880,72954,2.9,osrm
62694,72954,2.0,osrm
67516,73162,11.1,osrm
6,328,3.8,osrm
6,576,6.8,osrm
6,832,3.1,osrm
6,1017,5.8,osrm
6,1629,3.3,osrm
6,5757,7.1,osrm
6,8381,6.9,osrm
6,16110,5.5,osrm
6,16974,7.7,osrm
6,17196,3.5,osrm
6,18109,5.5,osrm
6,24977,6.7,osrm
6,44851,4.8,osrm
6,46454,8.1,osrm
6,54348,9.2,osrm
328,576,6.0,osrm
328,832,3.1,osrm
328,1017,3.4,osrm
328,1629,2.5,osrm
328,5757,4.8,osrm
328,8381,6.1,osrm
328,16110,4.7,osrm
328,16974,5.4,osrm
328,17196,1.7,osrm
328,18109,5.2,osrm
328,24977,5.9,osrm
328,44851,3.6,osrm
328,46454,7.3,osrm
328,54348,8.5,osrm
576,832,2.7,osrm
576,1017,5.2,osrm
576,1629,2.7,osrm
576,5757,4.8,osrm
576,8381,4.7,osrm
576,16110,3.2,osrm
576,16974,5.5,osrm
576,17196,4.8,osrm
576,18109,3.6,osrm
576,24977,4.5,osrm
576,44851,5.8,osrm
576,46454,5.9,osrm
576,54348,4.9,osrm
832,1017,5.2,osrm
832,1629,1.1,osrm
832,5757,4.9,osrm
832,8381,4.7,osrm
832,16110,3.3,osrm
832,16974,5.5,osrm
832,17196,3.5,osrm
832,18109,3.7,osrm
832,24977,4.5,osrm
832,44851,4.8,osrm
832,46454,5.9,osrm
832,54348,7.0,osrm
1017,1629,4.8,osrm
1017,5757,3.9,osrm
1017,8381,5.3,osrm
1017,16110,4.3,osrm
1017,16974,3.8,osrm
1017,17196,5.2,osrm
1017,18109,6.9,osrm
1017,24977,8.2,osrm
1017,44851,7.1,osrm
1017,46454,6.5,osrm
1017,54348,10.7,osrm
1629,5757,3.8,osrm
1629,8381,3.6,osrm
1629,16110,2.2,osrm
1629,16974,4.4,osrm
1629,17196,3.7,osrm
1629,18109,2.6,osrm
1629,24977,3.4,osrm
1629,44851,5.0,osrm
1629,46454,4.8,osrm
1629,54348,5.9,osrm
5757,8381,2.9,osrm
5757,16110,1.9,osrm
5757,16974,2.2,osrm
5757,17196,5.0,osrm
5757,18109,4.5,osrm
5757,24977,7.1,osrm
5757,44851,6.9,osrm
5757,46454,4.1,osrm
5757,54348,8.7,osrm
8381,16110,3.4,osrm
8381,16974,3.1,osrm
8381,17196,7.1,osrm
8381,18109,3.4,osrm
8381,24977,6.5,osrm
8381,44851,8.4,osrm
8381,46454,3.0,osrm
8381,54348,7.6,osrm
8937,55752,7.8,osrm
16110,16974,2.9,osrm
16110,17196,5.0,osrm
16110,18109,4.7,osrm
16110,24977,6.3,osrm
16110,44851,6.3,osrm
16110,46454,5.4,osrm
16110,54348,8.9,osrm
16974,17196,6.9,osrm
16974,18109,4.7,osrm
16974,24977,7.7,osrm
16974,44851,8.1,osrm
16974,46454,4.3,osrm
16974,54348,8.9,osrm
17196,18109,6.6,osrm
17196,24977,7.4,osrm
17196,44851,4.2,osrm
17196,46454,8.8,osrm
17196,54348,9.9,osrm
18109,24977,4.5,osrm
18109,44851,5.0,osrm
18109,46454,5.6,osrm
18109,54348,4.2,osrm
24977,44851,6.2,osrm
24977,46454,4.5,osrm
24977,54348,6.5,osrm
44851,46454,7.2,osrm
44851,54348,8.2,osrm
46454,54348,5.9,osrm
5354,8318,6.8,osrm
5354,15684,8.1,osrm
5354,28270,7.0,osrm
8318,15684,3.8,osrm
8318,28270,6.8,osrm
15684,28270,8.2,osrm
2088,google_00132,2.7,osrm
6140,google_00132,3.9,osrm
6627,google_00132,4.9,osrm
7222,google_00132,1.7,osrm
13788,google_00132,8.1,osrm
google_00089,google_00095,13.7,osrm
google_00130,google_00133,8.0,osrm
457,708,13.6,osrm
457,829,14.8,osrm
457,833,14.7,osrm
457,1005,10.8,osrm
457,8564,10.0,osrm
457,12802,16.5,osrm
457,27507,14.7,osrm
457,31626,14.7,osrm
457,62694,13.9,osrm
457,72954,13.5,osrm
457,google_00000,4.0,osrm
458,708,8.7,osrm
458,829,9.9,osrm
458,833,9.8,osrm
458,1005,5.9,osrm
458,8564,5.1,osrm
458,12802,12.2,osrm
458,27507,9.8,osrm
458,31626,9.8,osrm
458,62694,9.0,osrm
458,72954,8.6,osrm
458,google_00000,4.8,osrm
708,783,10.0,osrm
708,3415,4.7,osrm
708,7178,10.0,osrm
708,12260,8.6,osrm
708,13290,10.7,osrm
708,20637,8.5,osrm
708,21620,7.3,osrm
708,21938,5.8,osrm
708,26183,9.0,osrm
708,30750,7.6,osrm
708,48485,6.5,osrm
708,61170,8.6,osrm
708,google_00000,9.9,osrm
783,829,14.5,osrm
783,833,14.5,osrm
783,1005,11.0,osrm
783,8564,10.2,osrm
783,12802,16.9,osrm
783,27507,14.4,osrm
783,31626,14.4,osrm
783,62694,13.6,osrm
783,72954,13.2,osrm
783,google_00000,7.3,osrm
829,3415,6.0,osrm
829,7178,9.5,osrm
829,12260,8.1,osrm
829,13290,10.1,osrm
829,20637,8.0,osrm
829,21620,6.8,osrm
829,21938,5.3,osrm
829,26183,8.4,osrm
829,30750,7.1,osrm
829,48485,6.0,osrm
829,61170,8.1,osrm
829,google_00000,9.4,osrm
833,3415,6.5,osrm
833,7178,9.9,osrm
833,12260,8.5,osrm
833,13290,10.6,osrm
833,20637,8.4,osrm
833,21620,7.2,osrm
833,21938,5.7,osrm
833,26183,8.9,osrm
833,30750,7.5,osrm
833,48485,6.4,osrm
833,61170,8.5,osrm
833,google_00000,9.8,osrm
1005,3415,2.2,osrm
1005,7178,7.9,osrm
1005,12260,6.5,osrm
1005,13290,8.4,osrm
1005,20637,6.4,osrm
1005,21620,5.1,osrm
1005,21938,6.2,osrm
1005,26183,6.7,osrm
1005,30750,5.4,osrm
1005,48485,4.4,osrm
1005,61170,6.5,osrm
1005,google_00000,7.7,osrm
3415,8564,3.2,osrm
3415,12802,9.4,osrm
3415,27507,7.0,osrm
3415,31626,7.0,osrm
3415,62694,6.2,osrm
3415,72954,5.8,osrm
3415,google_00000,6.0,osrm
6034,google_00083,11.3,osrm
6034,google_00112,11.7,osrm
7178,8564,8.1,osrm
7178,12802,15.2,osrm
7178,27507,12.8,osrm
7178,31626,12.8,osrm
7178,62694,12.0,osrm
7178,72954,11.6,osrm
7178,google_00000,1.0,osrm
8564,12260,6.9,osrm
8564,13290,8.9,osrm
8564,20637,6.9,osrm
8564,21620,5.5,osrm
8564,21938,6.6,osrm
8564,26183,7.2,osrm
8564,30750,5.8,osrm
8564,48485,4.8,osrm
8564,61170,7.0,osrm
8564,google_00000,8.1,osrm
12260,12802,14.8,osrm
12260,27507,12.4,osrm
12260,31626,12.4,osrm
12260,62694,11.6,osrm
12260,72954,11.2,osrm
12260,google_00000,1.6,osrm
12802,13290,11.0,osrm
12802,20637,8.9,osrm
12802,21620,7.7,osrm
12802,21938,2.9,osrm
12802,26183,9.3,osrm
12802,30750,8.0,osrm
12802,48485,6.9,osrm
12802,61170,9.0,osrm
12802,google_00000,10.3,osrm
13290,27507,13.6,osrm
13290,31626,13.6,osrm
13290,62694,12.9,osrm
13290,72954,12.4,osrm
13290,google_00000,2.3,osrm
20637,27507,11.7,osrm
20637,31626,11.6,osrm
20637,62694,10.9,osrm
20637,72954,10.4,osrm
20637,google_00000,2.9,osrm
21620,27507,10.8,osrm
21620,31626,10.8,osrm
21620,62694,10.0,osrm
21620,72954,9.6,osrm
21620,google_00000,3.6,osrm
21938,27507,3.7,osrm
21938,31626,2.8,osrm
21938,62694,2.1,osrm
21938,72954,1.7,osrm
21938,google_00000,9.4,osrm
26183,27507,13.8,osrm
26183,31626,13.8,osrm
26183,62694,13.0,osrm
26183,72954,12.6,osrm
26183,google_00000,2.9,osrm
27507,30750,7.0,osrm
27507,48485,6.0,osrm
27507,61170,8.1,osrm
27507,google_00000,9.3,osrm
30750,31626,12.9,osrm
30750,62694,12.1,osrm
30750,72954,11.7,osrm
30750,google_00000,5.8,osrm
31626,48485,6.4,osrm
31626,61170,8.5,osrm
31626,google_00000,9.8,osrm
48485,62694,9.4,osrm
48485,72954,8.9,osrm
48485,google_00000,4.3,osrm
61170,62694,10.5,osrm
61170,72954,10.0,osrm
61170,google_00000,1.9,osrm
62694,google_00000,9.1,osrm
72954,google_00000,10.9,osrm
google_00042,google_00044,3.3,osrm
google_00045,google_00127,8.9,osrm
google_00083,google_00112,6.1,osrm
google_00037,google_00099,14.0,osrm
google_00037,google_00115,5.6,osrm
google_00050,google_00051,5.8,osrm
google_00077,google_00078,11.5,osrm
google_00077,google_00117,13.8,osrm
google_00077,google_00123,13.2,osrm
google_00078,google_00117,4.9,osrm
google_00078,google_00123,11.4,osrm
google_00080,google_00100,10.6,osrm
google_00080,google_00124,6.3,osrm
google_00099,google_00115,15.2,osrm
google_00100,google_00124,8.1,osrm
google_00116,google_00121,7.6,osrm
google_00117,google_00123,13.2,osrm
google_00034,google_00036,12.7,osrm
google_00034,google_00068,11.8,osrm
google_00036,google_00068,4.0,osrm
google_00038,google_00071,9.1,osrm
google_00038,google_00109,15.8,osrm
google_00038,google_00119,3.1,osrm
google_00038,google_00120,16.5,osrm
google_00071,google_00109,18.6,osrm
google_00071,google_00119,7.8,osrm
google_00071,google_00120,19.2,osrm
google_00109,google_00119,12.9,osrm
google_00109,google_00120,14.2,osrm
google_00119,google_00120,16.1,osrm
google_00030,google_00031,18.0,osrm
google_00032,google_00062,16.8,osrm
google_00032,google_00065,4.2,osrm
google_00032,google_00066,1.8,osrm
google_00032,google_00113,13.8,osrm
google_00032,google_00139,4.1,osrm
google_00062,google_00065,14.2,osrm
google_00062,google_00066,18.6,osrm
google_00062,google_00113,16.3,osrm
google_00062,google_00139,19.3,osrm
google_00065,google_00066,6.3,osrm
google_00065,google_00113,15.0,osrm
google_00065,google_00139,8.7,osrm
google_00066,google_00113,15.6,osrm
google_00066,google_00139,5.3,osrm
google_00113,google_00139,14.5,osrm
14389,google_00001,5.1,osrm
14389,google_00020,7.8,osrm
14389,google_00136,11.2,osrm
14389,google_00137,12.3,osrm
google_00001,google_00020,6.7,osrm
google_00001,google_00136,10.3,osrm
google_00001,google_00137,11.5,osrm
google_00020,google_00136,10.1,osrm
google_00020,google_00137,11.3,osrm
google_00048,google_00106,8.8,osrm
google_00048,google_00135,5.5,osrm
google_00052,google_00098,11.0,osrm
google_00052,google_00105,11.4,osrm
google_00052,google_00107,14.3,osrm
google_00052,google_00134,8.3,osrm
google_00098,google_00105,6.0,osrm
google_00098,google_00107,8.6,osrm
google_00098,google_00134,8.1,osrm
google_00105,google_00107,11.8,osrm
google_00105,google_00134,11.3,osrm
google_00106,google_00135,9.8,osrm
google_00107,google_00134,13.4,osrm
google_00136,google_00137,11.6,osrm
6,google_00085,7.5,osrm
6,google_00104,6.1,osrm
6,google_00125,4.8,osrm
6,google_00128,6.8,osrm
6,google_00129,8.1,osrm
6,google_00141,4.8,osrm
328,google_00085,6.7,osrm
328,google_00104,5.4,osrm
328,google_00125,4.0,osrm
328,google_00128,4.4,osrm
328,google_00129,5.8,osrm
328,google_00141,2.5,osrm
576,google_00085,5.2,osrm
576,google_00104,3.9,osrm
576,google_00125,2.5,osrm
576,google_00128,5.5,osrm
576,google_00129,7.5,osrm
576,google_00141,4.7,osrm
832,google_00085,5.2,osrm
832,google_00104,3.9,osrm
832,google_00125,2.6,osrm
832,google_00128,5.5,osrm
832,google_00129,7.6,osrm
832,google_00141,4.8,osrm
1017,google_00085,5.9,osrm
1017,google_00104,5.0,osrm
1017,google_00125,4.7,osrm
1017,google_00128,3.9,osrm
1017,google_00129,2.3,osrm
1017,google_00141,1.7,osrm
1629,google_00085,4.1,osrm
1629,google_00104,2.8,osrm
1629,google_00125,1.5,osrm
1629,google_00128,4.4,osrm
1629,google_00129,6.5,osrm
1629,google_00141,3.7,osrm
5757,google_00085,3.4,osrm
5757,google_00104,2.5,osrm
5757,google_00125,2.7,osrm
5757,google_00128,1.8,osrm
5757,google_00129,4.4,osrm
5757,google_00141,1.5,osrm
8381,google_00085,2.3,osrm
8381,google_00104,2.3,osrm
8381,google_00125,4.0,osrm
8381,google_00128,4.1,osrm
8381,google_00129,6.7,osrm
8381,google_00141,3.8,osrm
8937,15178,8.6,osrm
15178,55752,12.8,osrm
16110,google_00085,4.7,osrm
16110,google_00104,3.6,osrm
16110,google_00125,1.4,osrm
16110,google_00128,3.3,osrm
16110,google_00129,6.1,osrm
16110,google_00141,3.3,osrm
16974,google_00085,3.6,osrm
16974,google_00104,2.5,osrm
16974,google_00125,3.7,osrm
16974,google_00128,3.9,osrm
16974,google_00129,6.1,osrm
16974,google_00141,3.5,osrm
17196,google_00085,8.1,osrm
17196,google_00104,6.8,osrm
17196,google_00125,5.5,osrm
17196,google_00128,5.9,osrm
17196,google_00129,7.2,osrm
17196,google_00141,3.9,osrm
18109,google_00085,5.2,osrm
18109,google_00104,3.9,osrm
18109,google_00125,2.6,osrm
18109,google_00128,5.5,osrm
18109,google_00129,7.6,osrm
18109,google_00141,4.8,osrm
24977,google_00085,3.8,osrm
24977,google_00104,2.5,osrm
24977,google_00125,1.1,osrm
24977,google_00128,4.0,osrm
24977,google_00129,6.1,osrm
24977,google_00141,3.3,osrm
44851,google_00085,7.5,osrm
44851,google_00104,6.2,osrm
44851,google_00125,4.8,osrm
44851,google_00128,6.8,osrm
44851,google_00129,8.2,osrm
44851,google_00141,4.9,osrm
46454,google_00085,4.5,osrm
46454,google_00104,3.3,osrm
46454,google_00125,4.3,osrm
46454,google_00128,5.6,osrm
46454,google_00129,8.9,osrm
46454,google_00141,6.1,osrm
54348,google_00085,10.2,osrm
54348,google_00104,8.9,osrm
54348,google_00125,8.4,osrm
54348,google_00128,11.1,osrm
54348,google_00129,13.3,osrm
54348,google_00141,10.6,osrm
google_00039,google_00040,8.7,osrm
google_00039,google_00101,6.2,osrm
google_00039,google_00103,9.5,osrm
google_00039,google_00126,7.4,osrm
google_00040,google_00101,10.2,osrm
google_00040,google_00103,10.3,osrm
google_00040,google_00126,5.3,osrm
google_00041,google_00143,6.8,osrm
google_00085,google_00104,3.7,osrm
google_00085,google_00125,4.6,osrm
google_00085,google_00128,5.9,osrm
google_00085,google_00129,9.3,osrm
google_00085,google_00141,6.5,osrm
google_00086,google_00092,5.1,osrm
google_00101,google_00103,5.5,osrm
google_00101,google_00126,6.3,osrm
google_00103,google_00126,5.4,osrm
google_00104,google_00125,2.9,osrm
google_00104,google_00128,3.4,osrm
google_00104,google_00129,6.1,osrm
google_00104,google_00141,3.2,osrm
google_00125,google_00128,4.1,osrm
google_00125,google_00129,6.3,osrm
google_00125,google_00141,3.5,osrm
google_00128,google_00129,5.4,osrm
google_00128,google_00141,2.1,osrm
google_00129,google_00141,3.4,osrm
13521,google_00111,3.6,osrm
13521,google_00116,3.3,osrm
13521,google_00121,3.0,osrm
6627,google_00034,6.0,osrm
6627,google_00036,5.4,osrm
6627,google_00037,8.1,osrm
6627,google_00039,1.2,osrm
6627,google_00040,3.8,osrm
6627,google_00068,4.9,osrm
6627,google_00099,4.5,osrm
6627,google_00101,6.0,osrm
6627,google_00103,5.8,osrm
6627,google_00115,3.3,osrm
6627,google_00126,4.2,osrm
6627,google_00138,2.4,osrm
2088,google_00034,6.2,osrm
2088,google_00036,6.2,osrm
2088,google_00037,6.7,osrm
2088,google_00039,5.4,osrm
2088,google_00040,4.7,osrm
2088,google_00068,2.7,osrm
2088,google_00099,2.3,osrm
2088,google_00101,3.7,osrm
2088,google_00103,3.5,osrm
2088,google_00115,5.4,osrm
2088,google_00126,2.0,osrm
2088,google_00138,2.6,osrm
6140,google_00034,6.8,osrm
6140,google_00036,3.4,osrm
6140,google_00037,5.2,osrm
6140,google_00039,6.0,osrm
6140,google_00040,4.2,osrm
6140,google_00068,3.9,osrm
6140,google_00099,3.6,osrm
6140,google_00101,4.9,osrm
6140,google_00103,4.8,osrm
6140,google_00115,6.3,osrm
6140,google_00126,1.3,osrm
6140,google_00138,3.3,osrm
7222,google_00034,7.3,osrm
7222,google_00036,7.9,osrm
7222,google_00037,8.0,osrm
7222,google_00039,6.1,osrm
7222,google_00040,6.4,osrm
7222,google_00068,1.7,osrm
7222,google_00099,2.0,osrm
7222,google_00101,2.9,osrm
7222,google_00103,2.6,osrm
7222,google_00115,3.2,osrm
7222,google_00126,3.7,osrm
7222,google_00138,4.4,osrm
13788,google_00034,8.0,osrm
13788,google_00036,7.0,osrm
13788,google_00037,4.4,osrm
13788,google_00039,7.2,osrm
13788,google_00040,4.1,osrm
13788,google_00068,8.1,osrm
13788,google_00099,7.8,osrm
13788,google_00101,9.3,osrm
13788,google_00103,8.9,osrm
13788,google_00115,7.5,osrm
13788,google_00126,5.8,osrm
13788,google_00138,4.5,osrm
google_00034,google_00037,9.6,osrm
google_00034,google_00039,5.3,osrm
google_00034,google_00040,5.4,osrm
google_00034,google_00099,5.4,osrm
google_00034,google_00101,6.9,osrm
google_00034,google_00103,6.6,osrm
google_00034,google_00115,5.1,osrm
google_00034,google_00126,5.7,osrm
google_00034,google_00132,6.7,osrm
google_00034,google_00138,2.1,osrm
google_00036,google_00037,8.3,osrm
google_00036,google_00039,8.3,osrm
google_00036,google_00040,6.5,osrm
google_00036,google_00099,6.8,osrm
google_00036,google_00101,8.1,osrm
google_00036,google_00103,7.9,osrm
google_00036,google_00115,8.6,osrm
google_00036,google_00126,4.4,osrm
google_00036,google_00132,8.0,osrm
google_00036,google_00138,5.5,osrm
google_00037,google_00039,6.7,osrm
google_00037,google_00040,3.5,osrm
google_00037,google_00068,7.5,osrm
google_00037,google_00101,8.8,osrm
google_00037,google_00103,8.4,osrm
google_00037,google_00126,5.4,osrm
google_00037,google_00132,8.5,osrm
google_00037,google_00138,4.0,osrm
google_00039,google_00068,5.5,osrm
google_00039,google_00099,5.1,osrm
google_00039,google_00115,3.9,osrm
google_00039,google_00132,6.4,osrm
google_00039,google_00138,3.0,osrm
google_00040,google_00068,5.6,osrm
google_00040,google_00099,7.0,osrm
google_00040,google_00115,6.8,osrm
google_00040,google_00132,6.6,osrm
google_00040,google_00138,3.8,osrm
google_00068,google_00099,3.5,osrm
google_00068,google_00101,1.5,osrm
google_00068,google_00103,0.8,osrm
google_00068,google_00115,4.4,osrm
google_00068,google_00126,4.5,osrm
google_00068,google_00132,1.1,osrm
google_00068,google_00138,5.7,osrm
google_00099,google_00101,3.4,osrm
google_00099,google_00103,3.1,osrm
google_00099,google_00126,3.0,osrm
google_00099,google_00132,3.2,osrm
google_00099,google_00138,3.6,osrm
google_00101,google_00115,3.6,osrm
google_00101,google_00132,2.7,osrm
google_00101,google_00138,5.8,osrm
google_00103,google_00115,3.6,osrm
google_00103,google_00132,1.6,osrm
google_00103,google_00138,5.7,osrm
google_00111,google_00116,0.6,osrm
google_00111,google_00121,3.9,osrm
google_00115,google_00126,4.6,osrm
google_00115,google_00132,3.5,osrm
google_00115,google_00138,5.2,osrm
google_00126,google_00132,5.8,osrm
google_00126,google_00138,2.5,osrm
google_00132,google_00138,6.1,osrm
6970,google_00025,11.1,osrm
6970,google_00057,4.0,osrm
6970,google_00082,8.1,osrm
6970,google_00110,7.0,osrm
google_00025,google_00057,12.0,osrm
google_00025,google_00082,6.9,osrm
google_00025,google_00110,9.4,osrm
google_00057,google_00082,8.8,osrm
google_00057,google_00110,7.7,osrm
google_00082,google_00110,9.4,osrm
27507,google_00030,2.7,osrm
27507,google_00031,5.9,osrm
27507,google_00080,7.9,osrm
27507,google_00086,4.8,osrm
27507,google_00089,9.2,osrm
27507,google_00092,6.4,osrm
27507,google_00095,9.8,osrm
27507,google_00097,8.8,osrm
27507,google_00100,7.0,osrm
27507,google_00124,0.0,osrm
458,46880,10.4,osrm
458,google_00030,10.2,osrm
458,google_00031,6.5,osrm
458,google_00080,4.7,osrm
458,google_00086,7.8,osrm
458,google_00089,4.3,osrm
458,google_00092,10.4,osrm
458,google_00095,9.0,osrm
458,google_00097,5.6,osrm
458,google_00100,7.6,osrm
458,google_00124,9.8,osrm
457,46880,15.3,osrm
457,google_00030,15.1,osrm
457,google_00031,9.7,osrm
457,google_00080,3.2,osrm
457,google_00086,12.7,osrm
457,google_00089,4.5,osrm
457,google_00092,15.3,osrm
457,google_00095,10.1,osrm
457,google_00097,3.5,osrm
457,google_00100,10.0,osrm
457,google_00124,14.7,osrm
708,google_00030,1.4,osrm
708,google_00031,6.5,osrm
708,google_00080,8.5,osrm
708,google_00086,5.4,osrm
708,google_00089,9.7,osrm
708,google_00092,7.0,osrm
708,google_00095,10.4,osrm
708,google_00097,9.4,osrm
708,google_00100,7.6,osrm
708,google_00124,1.1,osrm
783,46880,13.5,osrm
783,google_00030,13.2,osrm
783,google_00031,9.6,osrm
783,google_00080,2.8,osrm
783,google_00086,10.9,osrm
783,google_00089,1.6,osrm
783,google_00092,13.5,osrm
783,google_00095,9.8,osrm
783,google_00097,2.9,osrm
783,google_00100,10.7,osrm
783,google_00124,12.9,osrm
20637,46880,12.3,osrm
20637,google_00030,12.0,osrm
20637,google_00031,8.4,osrm
20637,google_00080,3.6,osrm
20637,google_00086,9.7,osrm
20637,google_00089,2.4,osrm
20637,google_00092,12.2,osrm
20637,google_00095,10.8,osrm
20637,google_00097,3.7,osrm
20637,google_00100,9.4,osrm
20637,google_00124,11.7,osrm
26183,46880,14.4,osrm
26183,google_00030,14.2,osrm
26183,google_00031,9.6,osrm
26183,google_00080,2.1,osrm
26183,google_00086,11.8,osrm
26183,google_00089,3.3,osrm
26183,google_00092,14.4,osrm
26183,google_00095,9.2,osrm
26183,google_00097,2.3,osrm
26183,google_00100,9.9,osrm
26183,google_00124,13.8,osrm
833,google_00030,0.3,osrm
833,google_00031,6.4,osrm
833,google_00080,8.4,osrm
833,google_00086,5.3,osrm
833,google_00089,9.6,osrm
833,google_00092,6.8,osrm
833,google_00095,10.3,osrm
833,google_00097,9.3,osrm
833,google_00100,7.5,osrm
833,google_00124,1.0,osrm
829,google_00030,2.8,osrm
829,google_00031,6.0,osrm
829,google_00080,8.0,osrm
829,google_00086,4.9,osrm
829,google_00089,9.2,osrm
829,google_00092,6.4,osrm
829,google_00095,9.9,osrm
829,google_00097,8.9,osrm
829,google_00100,7.1,osrm
829,google_00124,0.0,osrm
21938,46880,3.7,osrm
21938,google_00030,4.1,osrm
21938,google_00031,4.6,osrm
21938,google_00080,7.9,osrm
21938,google_00086,0.9,osrm
21938,google_00089,9.2,osrm
21938,google_00092,3.4,osrm
21938,google_00095,9.8,osrm
21938,google_00097,8.8,osrm
21938,google_00100,5.7,osrm
21938,google_00124,3.7,osrm
3415,46880,7.6,osrm
3415,google_00030,7.3,osrm
3415,google_00031,3.7,osrm
3415,google_00080,4.7,osrm
3415,google_00086,5.0,osrm
3415,google_00089,5.9,osrm
3415,google_00092,7.5,osrm
3415,google_00095,6.5,osrm
3415,google_00097,5.6,osrm
3415,google_00100,4.8,osrm
3415,google_00124,7.0,osrm
7178,46880,13.8,osrm
7178,google_00030,13.5,osrm
